I am  nid00712 rank 0 (total 64)
total of 8654 tasks
  Slave nid00712 rank 2 executing "3555" task_id "3555"
  Slave nid00712 rank 2 executing "3609" task_id "3609"
  Slave nid00712 rank 2 executing "3697" task_id "3697"
  Slave nid00712 rank 2 executing "3780" task_id "3780"
  Slave nid00712 rank 2 executing "3881" task_id "3881"
  Slave nid00712 rank 2 executing "3936" task_id "3936"
  Slave nid00712 rank 2 executing "3999" task_id "3999"
  Slave nid00712 rank 2 executing "4062" task_id "4062"
  Slave nid00712 rank 2 executing "4125" task_id "4125"
  Slave nid00712 rank 2 executing "4188" task_id "4188"
  Slave nid00712 rank 2 executing "4261" task_id "4261"
  Slave nid00712 rank 2 executing "4319" task_id "4319"
  Slave nid00712 rank 2 executing "4381" task_id "4381"
  Slave nid00712 rank 2 executing "4444" task_id "4444"
  Slave nid00712 rank 2 executing "4507" task_id "4507"
  Slave nid00712 rank 2 executing "4570" task_id "4570"
  Slave nid00712 rank 2 executing "4632" task_id "4632"
  Slave nid00712 rank 2 executing "4663" task_id "4663"
  Slave nid00712 rank 2 executing "4726" task_id "4726"
  Slave nid00712 rank 2 executing "4789" task_id "4789"
  Slave nid00712 rank 2 executing "4852" task_id "4852"
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: invalid value encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: invalid value encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: invalid value encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in greater
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in less
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in greater
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in less
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: divide by zero encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: divide by zero encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: divide by zero encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:46: RuntimeWarning: invalid value encountered in subtract
  rz = r_mag - z_mag
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:45: RuntimeWarning: invalid value encountered in subtract
  gr = g - r_mag
I am  nid00712 rank 3 (total 64)
  Slave nid00712 rank 3 executing "40" task_id "40"
  Slave nid00712 rank 3 executing "89" task_id "89"
  Slave nid00712 rank 3 executing "174" task_id "174"
  Slave nid00712 rank 3 executing "236" task_id "236"
  Slave nid00712 rank 3 executing "300" task_id "300"
  Slave nid00712 rank 3 executing "370" task_id "370"
  Slave nid00712 rank 3 executing "451" task_id "451"
  Slave nid00712 rank 3 executing "542" task_id "542"
  Slave nid00712 rank 3 executing "621" task_id "621"
  Slave nid00712 rank 3 executing "673" task_id "673"
  Slave nid00712 rank 3 executing "737" task_id "737"
  Slave nid00712 rank 3 executing "804" task_id "804"
  Slave nid00712 rank 3 executing "870" task_id "870"
  Slave nid00712 rank 3 executing "928" task_id "928"
  Slave nid00712 rank 3 executing "1001" task_id "1001"
  Slave nid00712 rank 3 executing "1079" task_id "1079"
  Slave nid00712 rank 3 executing "1153" task_id "1153"
  Slave nid00712 rank 3 executing "1222" task_id "1222"
  Slave nid00712 rank 3 executing "1300" task_id "1300"
  Slave nid00712 rank 3 executing "1379" task_id "1379"
  Slave nid00712 rank 3 executing "1454" task_id "1454"
  Slave nid00712 rank 3 executing "1534" task_id "1534"
  Slave nid00712 rank 3 executing "1612" task_id "1612"
  Slave nid00712 rank 3 executing "1672" task_id "1672"
  Slave nid00712 rank 3 executing "1749" task_id "1749"
  Slave nid00712 rank 3 executing "1829" task_id "1829"
  Slave nid00712 rank 3 executing "1912" task_id "1912"
  Slave nid00712 rank 3 executing "1975" task_id "1975"
  Slave nid00712 rank 3 executing "2070" task_id "2070"
  Slave nid00712 rank 3 executing "2126" task_id "2126"
  Slave nid00712 rank 3 executing "2186" task_id "2186"
  Slave nid00712 rank 3 executing "2263" task_id "2263"
  Slave nid00712 rank 3 executing "2325" task_id "2325"
  Slave nid00712 rank 3 executing "2402" task_id "2402"
  Slave nid00712 rank 3 executing "2461" task_id "2461"
  Slave nid00712 rank 3 executing "2544" task_id "2544"
  Slave nid00712 rank 3 executing "2627" task_id "2627"
  Slave nid00712 rank 3 executing "2690" task_id "2690"
  Slave nid00712 rank 3 executing "2762" task_id "2762"
  Slave nid00712 rank 3 executing "2801" task_id "2801"
  Slave nid00712 rank 3 executing "2888" task_id "2888"
  Slave nid00712 rank 3 executing "2963" task_id "2963"
  Slave nid00712 rank 3 executing "3040" task_id "3040"
  Slave nid00712 rank 3 executing "3119" task_id "3119"
  Slave nid00712 rank 3 executing "3190" task_id "3190"
  Slave nid00712 rank 3 executing "3281" task_id "3281"
  Slave nid00712 rank 3 executing "3344" task_id "3344"
  Slave nid00712 rank 3 executing "3430" task_id "3430"
  Slave nid00712 rank 3 executing "3493" task_id "3493"
  Slave nid00712 rank 3 executing "3556" task_id "3556"
  Slave nid00712 rank 3 executing "3610" task_id "3610"
  Slave nid00712 rank 3 executing "3698" task_id "3698"
  Slave nid00712 rank 3 executing "3781" task_id "3781"
  Slave nid00712 rank 3 executing "3843" task_id "3843"
  Slave nid00712 rank 3 executing "3937" task_id "3937"
  Slave nid00712 rank 3 executing "4000" task_id "4000"
  Slave nid00712 rank 3 executing "4063" task_id "4063"
  Slave nid00712 rank 3 executing "4126" task_id "4126"
  Slave nid00712 rank 3 executing "4189" task_id "4189"
  Slave nid00712 rank 3 executing "4251" task_id "4251"
  Slave nid00712 rank 3 executing "4284" task_id "4284"
  Slave nid00712 rank 3 executing "4349" task_id "4349"
  Slave nid00712 rank 3 executing "4411" task_id "4411"
  Slave nid00712 rank 3 executing "4474" task_id "4474"
  Slave nid00712 rank 3 executing "4537" task_id "4537"
  Slave nid00712 rank 3 executing "4600" task_id "4600"
  Slave nid00712 rank 3 executing "4664" task_id "4664"
  Slave nid00712 rank 3 executing "4727" task_id "4727"
  Slave nid00712 rank 3 executing "4790" task_id "4790"
  Slave nid00712 rank 3 executing "4853" task_id "4853"
  Slave nid00712 rank 3 executing "4916" task_id "4916"
  Slave nid00712 rank 3 executing "4979" task_id "4979"
  Slave nid00712 rank 3 executing "5042" task_id "5042"
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: invalid value encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: invalid value encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: divide by zero encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: invalid value encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in greater
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in less
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in greater
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in less
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: divide by zero encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: divide by zero encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:45: RuntimeWarning: invalid value encountered in subtract
  gr = g - r_mag
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:46: RuntimeWarning: invalid value encountered in subtract
  rz = r_mag - z_mag
I am  nid00712 rank 4 (total 64)
  Slave nid00712 rank 4 executing "41" task_id "41"
  Slave nid00712 rank 4 executing "90" task_id "90"
  Slave nid00712 rank 4 executing "175" task_id "175"
  Slave nid00712 rank 4 executing "237" task_id "237"
  Slave nid00712 rank 4 executing "301" task_id "301"
  Slave nid00712 rank 4 executing "371" task_id "371"
  Slave nid00712 rank 4 executing "452" task_id "452"
  Slave nid00712 rank 4 executing "543" task_id "543"
  Slave nid00712 rank 4 executing "622" task_id "622"
  Slave nid00712 rank 4 executing "674" task_id "674"
  Slave nid00712 rank 4 executing "738" task_id "738"
  Slave nid00712 rank 4 executing "783" task_id "783"
  Slave nid00712 rank 4 executing "846" task_id "846"
  Slave nid00712 rank 4 executing "929" task_id "929"
  Slave nid00712 rank 4 executing "1002" task_id "1002"
  Slave nid00712 rank 4 executing "1080" task_id "1080"
  Slave nid00712 rank 4 executing "1154" task_id "1154"
  Slave nid00712 rank 4 executing "1223" task_id "1223"
  Slave nid00712 rank 4 executing "1301" task_id "1301"
  Slave nid00712 rank 4 executing "1380" task_id "1380"
  Slave nid00712 rank 4 executing "1455" task_id "1455"
  Slave nid00712 rank 4 executing "1535" task_id "1535"
  Slave nid00712 rank 4 executing "1613" task_id "1613"
  Slave nid00712 rank 4 executing "1719" task_id "1719"
  Slave nid00712 rank 4 executing "1750" task_id "1750"
  Slave nid00712 rank 4 executing "1830" task_id "1830"
  Slave nid00712 rank 4 executing "1893" task_id "1893"
  Slave nid00712 rank 4 executing "1965" task_id "1965"
  Slave nid00712 rank 4 executing "2021" task_id "2021"
  Slave nid00712 rank 4 executing "2099" task_id "2099"
  Slave nid00712 rank 4 executing "2162" task_id "2162"
  Slave nid00712 rank 4 executing "2247" task_id "2247"
  Slave nid00712 rank 4 executing "2326" task_id "2326"
  Slave nid00712 rank 4 executing "2403" task_id "2403"
  Slave nid00712 rank 4 executing "2462" task_id "2462"
  Slave nid00712 rank 4 executing "2545" task_id "2545"
  Slave nid00712 rank 4 executing "2628" task_id "2628"
  Slave nid00712 rank 4 executing "2691" task_id "2691"
  Slave nid00712 rank 4 executing "2726" task_id "2726"
  Slave nid00712 rank 4 executing "2802" task_id "2802"
  Slave nid00712 rank 4 executing "2889" task_id "2889"
  Slave nid00712 rank 4 executing "2964" task_id "2964"
  Slave nid00712 rank 4 executing "3041" task_id "3041"
  Slave nid00712 rank 4 executing "3120" task_id "3120"
  Slave nid00712 rank 4 executing "3191" task_id "3191"
  Slave nid00712 rank 4 executing "3282" task_id "3282"
  Slave nid00712 rank 4 executing "3345" task_id "3345"
  Slave nid00712 rank 4 executing "3431" task_id "3431"
  Slave nid00712 rank 4 executing "3494" task_id "3494"
  Slave nid00712 rank 4 executing "3557" task_id "3557"
  Slave nid00712 rank 4 executing "3611" task_id "3611"
  Slave nid00712 rank 4 executing "3699" task_id "3699"
  Slave nid00712 rank 4 executing "3762" task_id "3762"
  Slave nid00712 rank 4 executing "3819" task_id "3819"
  Slave nid00712 rank 4 executing "3882" task_id "3882"
  Slave nid00712 rank 4 executing "3938" task_id "3938"
  Slave nid00712 rank 4 executing "4001" task_id "4001"
  Slave nid00712 rank 4 executing "4064" task_id "4064"
  Slave nid00712 rank 4 executing "4127" task_id "4127"
  Slave nid00712 rank 4 executing "4190" task_id "4190"
  Slave nid00712 rank 4 executing "4252" task_id "4252"
  Slave nid00712 rank 4 executing "4285" task_id "4285"
  Slave nid00712 rank 4 executing "4347" task_id "4347"
  Slave nid00712 rank 4 executing "4382" task_id "4382"
  Slave nid00712 rank 4 executing "4445" task_id "4445"
  Slave nid00712 rank 4 executing "4508" task_id "4508"
  Slave nid00712 rank 4 executing "4571" task_id "4571"
  Slave nid00712 rank 4 executing "4633" task_id "4633"
  Slave nid00712 rank 4 executing "4696" task_id "4696"
  Slave nid00712 rank 4 executing "4759" task_id "4759"
  Slave nid00712 rank 4 executing "4822" task_id "4822"
  Slave nid00712 rank 4 executing "4885" task_id "4885"
  Slave nid00712 rank 4 executing "4948" task_id "4948"
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: invalid value encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: invalid value encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: invalid value encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in greater
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in less
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in greater
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in less
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: divide by zero encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: divide by zero encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:46: RuntimeWarning: invalid value encountered in subtract
  rz = r_mag - z_mag
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: divide by zero encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:45: RuntimeWarning: invalid value encountered in subtract
  gr = g - r_mag
I am  nid00712 rank 5 (total 64)
  Slave nid00712 rank 5 executing "42" task_id "42"
  Slave nid00712 rank 5 executing "91" task_id "91"
  Slave nid00712 rank 5 executing "176" task_id "176"
  Slave nid00712 rank 5 executing "238" task_id "238"
  Slave nid00712 rank 5 executing "302" task_id "302"
  Slave nid00712 rank 5 executing "358" task_id "358"
